SquareFeet,NumBedrooms,NumBathrooms,LotSize,YearBuilt,IncomeOfArea,HomeType,Region,SchoolQuality,Price
2882.7271201405483,3,3.3366918927461717,386.6583643073225,2005,84816.67166289239,Apartment,North,High,211355.85399917496
2202.490855480478,5,1.461098451265078,593.3753732109136,1953,60107.084880478025,Single Family,West,Low,183607.9037576627
1369.5580228324775,3,1.2844978414576265,906.5519235559983,2002,103498.60794802342,Townhouse,East,High,137760.7983683406
2458.9309735273882,3,3.630704403492184,437.8507685954354,1942,75085.97472128243,Townhouse,North,Medium,192031.55254792454
3061.0780985063166,3,1.0933604371097452,103.09406159588796,1967,82553.97594292034,Condo,North,High,267452.27545862086
,1,3.91698205269151,1669.6222313511855,1999,61133.83735591093,Condo,North,High,168415.8859976243
1240.3150170229933,1,3.016401640192339,49.717669012101716,1936,84646.60907653563,Apartment,South,Low,144172.29646608807
1757.8829635668744,1,2.2588390642018266,732.6679439645536,1988,75023.33538726877,Townhouse,South,Medium,206345.55054953392
2633.455574593311,1,1.4241259791431657,45.26836852959424,1940,64315.33681187193,Condo,North,High,201988.31282911645
1646.1652671906097,2,3.169693452864137,77.4032602358467,1993,53801.62845355553,Townhouse,South,Medium,162813.8349966919
2221.909714073114,4,2.6893352632100584,1142.4491831567564,1900,66436.84733545638,Apartment,South,High,165862.22783967236
2387.3170267146684,4,3.133381022339708,699.3346247949871,1992,65152.84782066299,Apartment,East,Medium,171432.62607500452
1536.5347642109587,3,2.253766616886763,227.46551386963537,1915,83035.42414879639,Apartment,South,Medium,124926.84168953693
1970.2373219690999,5,1.198780249182735,509.05702852004197,1936,66516.26701603507,Apartment,South,Medium,170312.75923832282
379.3663299654638,1,1.9449166016521808,305.5506756625866,1936,41176.84445073272,Townhouse,South,Low,117960.1269306948
1487.8061793328552,4,1.9450622596440725,34.42738384917025,1906,79692.70072754772,Apartment,North,Low,161039.9381230909
1873.7159243034198,4,1.0260374750129826,638.5005040173984,1939,89397.49872907437,Townhouse,North,Medium,173920.86000118728
1376.1084090175752,1,1.0287430452967705,720.3873617480359,1950,45008.98772457339,Single Family,South,Medium,124030.04358466945
2816.2056519658177,2,1.99227486160133,1069.9839753057267,1963,97070.95920094082,Apartment,East,Low,210085.69725700174
1284.9293110196836,2,3.1828701543976377,388.9576431765823,1996,90949.77704730027,Single Family,South,High,124824.08939484615
1779.9777566515081,4,2.8721311912506247,559.1085328012091,2013,60536.79002300544,Condo,East,Medium,142858.92470889306
2065.3702886430456,2,1.7170529401195271,288.171572761821,1921,53242.60589773531,Apartment,West,Medium,179393.2513978301
2720.6366445330577,1,2.8082879565165135,192.0298675857281,1942,85794.66185387825,Townhouse,East,Low,260399.3952264915
1282.0689244102803,4,2.9421327866784748,265.2591244662061,1961,49455.262306928984,Condo,South,High,146217.45542771148
2581.58187607748,1,2.567709768474997,1213.8041439693793,1953,59974.8913267389,Apartment,East,Medium,186792.73221129787
2005.1165305097936,2,2.5640619255604675,89.66578665300912,1926,50273.053877405706,Single Family,East,Medium,150019.25334839837
1509.2456744760245,1,2.1092436191879176,142.8419135509529,1928,70088.6171422136,Condo,East,Medium,129800.81826248298
2231.0517371316355,2,1.3701830912597104,465.9443645213616,1915,91977.77715058191,Townhouse,West,Medium,234934.75962217693
2099.529847786735,2,2.1564514001512736,61.808252026408965,1984,75623.75251526991,Townhouse,South,Low,195920.94089476796
1699.8915614206026,1,2.0360029484404825,1112.1851581880055,1910,85271.11748084237,Single Family,East,High,168810.1728265578
2034.9010424950095,2,2.775917778628175,24.19421766484735,1920,64722.96286697974,Townhouse,South,High,194082.27940143703
1807.3432015691199,3,3.568780506299825,703.8862739514955,1908,,Apartment,West,Medium,175924.80512533427
2056.758672625624,1,2.126125494521155,233.98528637261984,1926,51603.43353025705,Condo,North,High,124896.70749941102
2331.0653372605234,3,3.1292058336990554,26.26048363030551,2002,68546.71107192527,Apartment,South,High,166368.91630227692
,1,3.4354911324894055,925.5251516958942,1985,58810.448355151864,Townhouse,North,High,230428.4673858917
1381.0922505865756,2,1.6352545411923884,511.4652475441349,1978,67595.94552435592,Single Family,West,Medium,182844.3092655009
3066.5166873281332,2,3.704950530639156,4.449090398417337,2006,66564.81891073046,Apartment,West,High,250111.3622007154
1023.9561002387491,4,1.2113348145380818,155.66839165376123,1922,65283.40182978977,Townhouse,North,High,119955.78033567818
1924.1074524822084,4,3.7051580163930726,216.967483699258,1950,101613.35499895259,Single Family,South,Medium,187177.03912571108
2294.1586032422883,3,1.4908986778875704,194.73054090514697,1992,96513.16979067889,Apartment,North,Low,174765.37023419898
2140.495933867516,2,2.011508808502947,344.9183621157019,2002,91242.13572312614,Townhouse,West,Low,193172.84544567738
1688.6502400897032,4,2.81570566050449,374.12169884690945,1979,96925.88451245887,Single Family,West,Low,168787.73581468294
1895.9388748213623,2,3.717050097312476,252.71511737238777,1902,91289.539739168,Single Family,South,Low,172424.67537408255
1753.4995326705837,1,1.7671043216957059,201.56168015392805,1915,69664.3399883474,Apartment,South,High,172204.61466138705
1705.3176215278943,4,3.290721740399727,351.0024758099489,1907,68126.35592441217,Apartment,East,Medium,159044.63105775075
2424.8010485105124,3,3.131307424722608,170.96696074343495,1989,73531.00375780869,Townhouse,North,Low,136578.18942522164
2178.5077429825237,4,1.4791262864265013,518.102994594636,1941,66839.7262192688,Condo,South,Medium,166975.94338355676
1653.545202369673,2,2.4383918337529837,465.6799986638336,1972,54399.31927851323,Apartment,South,Low,135534.90304681775
2449.799937716625,5,2.4445152795328964,163.71052108116788,1934,74449.07883320522,Apartment,North,High,191888.294217746
2153.649760438305,5,1.9138354439699503,98.93009747769841,1970,46508.18374670004,Single Family,West,Medium,177907.82217990173
2406.43105941948,2,3.339763949607386,37.892751395161454,1971,72064.62460684539,Townhouse,North,Low,200437.1206792525
2314.8144209618063,1,3.7778015571192958,442.5701801078815,1998,55078.40672385783,Condo,North,High,178062.21546230908
1585.502494538964,4,3.1497173758084505,420.7079147654035,1947,68784.4169444395,Condo,West,High,147629.58655034972
1719.9094799015152,5,3.918864199068444,381.0536942657703,1953,72868.05163808702,Apartment,North,High,110823.56810495335
2373.646802561631,1,1.151405413244837,2120.898250946337,2009,64707.197928957714,Condo,South,Low,209441.94088906457
,2,1.1116680552681855,379.15666773214906,2002,45392.337056940174,Condo,North,Medium,182378.4608271423
1989.549203017926,1,3.6815760324797404,639.6908392937245,1935,52179.71749825725,Single Family,South,Low,161741.76489761262
2058.663691654391,2,3.693401109089807,59.909080466258104,1905,76873.65432520075,Single Family,West,High,170007.80164773212
2638.8324478942122,4,1.321362355263647,177.60286130484113,1970,61638.36709229669,Single Family,North,High,170759.77115071082
1704.214305582085,1,2.072338147206774,161.0999172682054,1911,78412.74629176594,Apartment,East,Low,198219.66348812002
2273.548690585019,4,3.50618373433856,428.9820281079725,2002,70145.51937447353,Condo,North,Medium,171767.036475298
1898.903673783053,1,1.3856220325049375,200.84603874213164,1958,67032.52163334284,Single Family,North,Low,133268.36417685007
1891.15939838639,2,1.8022842178276213,512.3089703393969,1964,75214.65382182291,Townhouse,South,Medium,163573.8476658018
,2,3.042988110573859,585.7362523532795,1949,59876.54392157786,Condo,South,Medium,196112.82967073572
2412.708174494015,1,3.9456971634339935,17.135208389061106,1942,76005.92377109628,Townhouse,East,Low,215972.8207041598
2406.754818000319,2,3.391416520211177,510.4892264537546,1942,63707.393762794614,Condo,East,Medium,186564.96431029693
2652.7394035771645,3,3.331952868443162,62.09464727384306,1948,108044.28338559152,Townhouse,West,Medium,209922.92425425828
2010.5019208163794,3,2.0279879910734104,312.87073236775404,1988,52990.96574295874,Townhouse,West,High,151104.38946430804
2340.976485647482,4,2.9840292150144228,648.3668312831704,1975,64641.27054903936,Apartment,North,High,156502.975041122
1844.866621703272,3,1.339264866792484,607.5927089357273,1954,65246.39504571168,Townhouse,South,High,135300.8110494841
2162.0831762442212,3,3.9768010995504977,178.21073445987764,1990,49722.01658408695,Single Family,North,High,184078.60018908003
1934.9284728161576,5,2.441752953261971,158.97844947185328,1986,80887.18883647789,Single Family,South,Medium,180143.64385728718
2048.497982496359,5,2.916423604793135,290.1115276949854,1982,63569.138783791255,Condo,West,Medium,190805.58614828836
2297.5785127184568,5,3.628515696044361,104.53840363595619,1984,34303.32667487299,Single Family,South,High,171751.5821210447
1590.8896583832638,5,1.0028948855306918,1838.4559303149051,1949,80426.92857318,Apartment,South,Low,183904.8306691033
3046.19363784273,2,3.9279472827889244,211.49672134006894,1920,60457.46827970716,Single Family,West,High,201977.27782184517
1496.991309250149,4,2.0774779365105793,1281.9312552260396,1987,68426.4786562035,Apartment,West,Low,136631.30936641793
1392.9056936061338,4,2.018772224187479,1194.425444689693,1912,80152.33869783787,Single Family,South,Low,141587.0244670108
2579.055436750034,3,1.4351900082779616,226.94624675021018,1941,64529.40122466828,Apartment,East,High,196019.46770581978
2395.831346981468,4,3.5745532308506234,146.57156665055112,2014,64406.550408901196,Condo,South,Low,172636.75957420768
2312.0599085260774,3,3.6125186076017215,736.6578898645428,1999,106970.52976483246,Condo,West,Low,177825.77799746743
2314.17275463214,4,1.0599669968346708,130.27855010283622,2019,37693.81377797615,Single Family,East,High,129992.44132073106
1993.8766135765427,1,1.167175662619949,368.28459898367936,1914,50710.517700558325,Condo,East,Medium,196264.51587398088
1551.3728142570842,1,3.7550249819010117,58.65434719818248,1949,53619.08597611833,Condo,North,Low,143981.4370115236
2037.9022790968631,4,1.3686043968322048,243.82492973144596,1900,96835.34111363515,Condo,West,High,173718.4064895635
1661.4191442439442,2,2.8627823919008764,40.68904976943402,1950,60330.800409369265,Single Family,North,Medium,135300.5824124351
2487.5598667088757,3,2.8589513505049475,166.64636319285958,1933,73603.13312268506,Apartment,West,Medium,198295.6321930751
1926.4713092489308,4,3.609191005325963,547.2509811086318,1941,62888.82695616515,Single Family,East,Medium,162005.65253023812
1587.2514016037442,3,2.717962316277035,2372.6275919053955,1961,79048.00513496331,Townhouse,East,Medium,187690.91215762752
1839.3070791735033,5,2.302034233931886,147.05641711158262,1994,69809.2967843276,Apartment,West,Medium,153188.87269458894
2206.4657271378123,4,3.923142347773137,320.5822879225498,2013,73796.48794299358,Townhouse,East,Low,176178.48591364117
1718.1377235980126,2,1.68644642799691,297.1453886310486,1931,89308.69556954771,Townhouse,West,Medium,177979.76462607627
1588.8898022167843,5,1.7881540530495497,101.76460947977941,1999,76604.04470273448,Condo,South,Low,165686.4657817601
,4,1.254308964395824,470.8927857093262,1960,58973.98933815607,Apartment,West,High,149685.03313740605
2122.4832855543614,1,3.925950451464833,644.9559179180892,1992,74681.00573632863,Apartment,West,High,189166.72074597346
1746.5284123144352,4,3.1190806265128463,79.62653613132592,1953,106279.7912252183,Townhouse,South,High,193428.5435932459
1764.4808471908386,1,1.0362912624742031,707.6033057270373,1973,78474.55703505636,Townhouse,East,Medium,190652.6039525242
2116.0249686788184,1,3.1129420827371126,602.2558677541157,1957,72278.64482468503,Condo,East,High,152862.66916893522
1275.957829251338,4,2.212408333341077,109.9138280055388,1984,49441.70570858949,Condo,East,Low,127974.75580951398
1296.2681128117224,4,3.9026490752060243,523.4099252297948,1999,80866.27795997432,Single Family,North,Low,117293.55982920632
1640.777889373782,1,1.8321625064871792,250.16682819792857,1923,83083.40320272579,Apartment,North,Medium,174148.96259637276
1893.2764241440764,3,3.130859016141695,571.4980477311688,1926,74690.8472018095,Townhouse,West,Medium,170157.7605131089
2155.4537827990025,5,2.8823024511231874,342.6855982559347,1920,71711.41178640697,Single Family,West,High,203323.17444107682
2737.678108474776,2,1.036149924688746,24.66743574564306,1917,112488.09521760902,Condo,West,Medium,231325.79221424117
2428.8298116010096,4,3.6556507879971205,773.1540700065551,2015,82831.41623686609,Townhouse,South,Medium,178107.35559753978
1920.0307350182864,5,1.4188379810588994,405.51502590883746,1954,88600.42392764446,Apartment,South,High,174220.82673692226
1990.4918960486557,5,2.990766336993499,645.1188170415322,1967,71003.23231632732,Townhouse,North,Medium,155854.06181503585
1498.7353176810957,3,3.326645352382867,67.37851449372336,1946,68026.08372942917,Townhouse,South,Low,123872.55265058124
1990.743432003805,5,2.8927829394953832,638.76028933083,1953,79481.48616553211,Single Family,West,Medium,163131.54287063528
1855.6706805399308,4,1.2913416025409767,266.9330037104745,1917,,Townhouse,South,High,167028.30541506375
2161.3592801690447,5,3.9255374087640735,802.8899157533449,1972,69243.49022982853,Single Family,West,Low,159492.40905826798
1586.3845282238385,4,1.710453743563667,457.1037957130463,2015,76948.08522811544,Single Family,East,High,154858.6878481375
2259.673257120586,4,2.883594309831607,219.176614965267,1963,62307.85231574003,Condo,East,High,154697.78417185563
2766.369456501289,1,3.3915341747839336,112.77130854082824,1948,73306.13822589426,Townhouse,North,Medium,172301.96280456922
1945.6199257715712,3,3.817708029719535,846.2037396567515,1993,71201.26219789077,Single Family,West,High,204337.85710283293
2200.8558610494706,2,2.8120315877677236,410.7092598642483,1934,84505.3845618105,Townhouse,East,Low,177241.40266830332
2345.0719958555565,1,1.777162447489347,2189.7378507467333,2008,60830.284927718894,Apartment,West,Low,181457.07256678527
1799.389764057082,2,3.5099170522208993,233.79421038196435,1993,40001.02142083809,Townhouse,South,Low,144659.0677598991
2112.0462409052084,4,1.4896598978502145,578.7342469300428,1938,,Condo,East,Low,185400.15499251065
2006.2962003908974,1,1.0668472842132117,487.5175316007543,2009,75959.2903408712,Single Family,South,Medium,176346.57498326205
2048.838049274416,5,3.724446575327205,507.47811751290504,1957,84461.61185740355,Single Family,West,High,195604.94269110513
1613.4951080722667,5,2.726166874163818,667.7625346165853,1956,59607.35495842277,Apartment,North,Medium,154173.4254579724
2012.2550871294713,2,1.208924472433956,74.89327159323649,1905,78131.49789464334,Condo,East,Low,173605.84769003198
2248.999145622725,4,2.739188161369016,398.858497783382,1977,87027.31548427048,Single Family,North,Medium,208773.4402757128
2725.571803897521,2,1.4350425049673459,355.78764027818363,2009,81268.75994658234,Apartment,East,High,203207.25895639465
2479.6354130426034,3,1.094158019190595,209.67791127908762,1992,58140.47344831377,Single Family,East,High,190345.38693678545
3076.5912287557785,5,1.3495721424722626,286.4837464907506,1995,59751.60437743948,Single Family,East,Medium,216715.93270427923
1616.3262185559752,1,3.3253222855179105,365.7486960721068,1977,76525.05174511968,Condo,North,High,181146.40561337958
2436.1603183603393,1,3.2669827144407995,193.5098735092399,1919,94380.10468187649,Apartment,East,Low,206811.007995073
